"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_1306","Regulation of NFAT transcription factors",868,"CBLB"
"bioplanet_1306","Regulation of NFAT transcription factors",959,"CD40LG"
"bioplanet_1306","Regulation of NFAT transcription factors",1019,"CDK4"
"bioplanet_1306","Regulation of NFAT transcription factors",1437,"CSF2"
"bioplanet_1306","Regulation of NFAT transcription factors",1493,"CTLA4"
"bioplanet_1306","Regulation of NFAT transcription factors",1606,"DGKA"
"bioplanet_1306","Regulation of NFAT transcription factors",1869,"E2F1"
"bioplanet_1306","Regulation of NFAT transcription factors",1958,"EGR1"
"bioplanet_1306","Regulation of NFAT transcription factors",1959,"EGR2"
"bioplanet_1306","Regulation of NFAT transcription factors",1960,"EGR3"
"bioplanet_1306","Regulation of NFAT transcription factors",1961,"EGR4"
"bioplanet_1306","Regulation of NFAT transcription factors",2353,"FOS"
"bioplanet_1306","Regulation of NFAT transcription factors",2625,"GATA3"
"bioplanet_1306","Regulation of NFAT transcription factors",2635,"GBP3"
"bioplanet_1306","Regulation of NFAT transcription factors",3458,"IFNG"
"bioplanet_1306","Regulation of NFAT transcription factors",3558,"IL2"
"bioplanet_1306","Regulation of NFAT transcription factors",3559,"IL2RA"
"bioplanet_1306","Regulation of NFAT transcription factors",3562,"IL3"
"bioplanet_1306","Regulation of NFAT transcription factors",3565,"IL4"
"bioplanet_1306","Regulation of NFAT transcription factors",3567,"IL5"
"bioplanet_1306","Regulation of NFAT transcription factors",3576,"CXCL8"
"bioplanet_1306","Regulation of NFAT transcription factors",3662,"IRF4"
"bioplanet_1306","Regulation of NFAT transcription factors",3725,"JUN"
"bioplanet_1306","Regulation of NFAT transcription factors",3726,"JUNB"
"bioplanet_1306","Regulation of NFAT transcription factors",4094,"MAF"
"bioplanet_1306","Regulation of NFAT transcription factors",4772,"NFATC1"
"bioplanet_1306","Regulation of NFAT transcription factors",4773,"NFATC2"
"bioplanet_1306","Regulation of NFAT transcription factors",4775,"NFATC3"
"bioplanet_1306","Regulation of NFAT transcription factors",5451,"POU2F1"
"bioplanet_1306","Regulation of NFAT transcription factors",5468,"PPARG"
"bioplanet_1306","Regulation of NFAT transcription factors",5588,"PRKCQ"
"bioplanet_1306","Regulation of NFAT transcription factors",5743,"PTGS2"
"bioplanet_1306","Regulation of NFAT transcription factors",5770,"PTPN1"
"bioplanet_1306","Regulation of NFAT transcription factors",5796,"PTPRK"
"bioplanet_1306","Regulation of NFAT transcription factors",6520,"SLC3A2"
"bioplanet_1306","Regulation of NFAT transcription factors",7091,"TLE4"
"bioplanet_1306","Regulation of NFAT transcription factors",7124,"TNF"
"bioplanet_1306","Regulation of NFAT transcription factors",8061,"FOSL1"
"bioplanet_1306","Regulation of NFAT transcription factors",10320,"IKZF1"
"bioplanet_1306","Regulation of NFAT transcription factors",30009,"TBX21"
"bioplanet_1306","Regulation of NFAT transcription factors",50943,"FOXP3"
"bioplanet_1306","Regulation of NFAT transcription factors",55509,"BATF3"
"bioplanet_1306","Regulation of NFAT transcription factors",79589,"RNF128"
"bioplanet_1306","Regulation of NFAT transcription factors",83737,"ITCH"
"bioplanet_1308","Ephrin receptor B forward pathway",640,"BLK"
"bioplanet_1308","Ephrin receptor B forward pathway",998,"CDC42"
"bioplanet_1308","Ephrin receptor B forward pathway",1398,"CRK"
"bioplanet_1308","Ephrin receptor B forward pathway",1759,"DNM1"
"bioplanet_1308","Ephrin receptor B forward pathway",1946,"EFNA5"
"bioplanet_1308","Ephrin receptor B forward pathway",1947,"EFNB1"
"bioplanet_1308","Ephrin receptor B forward pathway",1948,"EFNB2"
"bioplanet_1308","Ephrin receptor B forward pathway",1949,"EFNB3"
"bioplanet_1308","Ephrin receptor B forward pathway",2047,"EPHB1"
"bioplanet_1308","Ephrin receptor B forward pathway",2048,"EPHB2"
"bioplanet_1308","Ephrin receptor B forward pathway",2049,"EPHB3"
"bioplanet_1308","Ephrin receptor B forward pathway",2050,"EPHB4"
"bioplanet_1308","Ephrin receptor B forward pathway",2243,"FGA"
"bioplanet_1308","Ephrin receptor B forward pathway",2244,"FGB"
"bioplanet_1308","Ephrin receptor B forward pathway",2266,"FGG"
"bioplanet_1308","Ephrin receptor B forward pathway",2268,"FGR"
"bioplanet_1308","Ephrin receptor B forward pathway",2534,"FYN"
"bioplanet_1308","Ephrin receptor B forward pathway",2885,"GRB2"
"bioplanet_1308","Ephrin receptor B forward pathway",2886,"GRB7"
"bioplanet_1308","Ephrin receptor B forward pathway",2890,"GRIA1"
"bioplanet_1308","Ephrin receptor B forward pathway",3055,"HCK"
"bioplanet_1308","Ephrin receptor B forward pathway",3265,"HRAS"
"bioplanet_1308","Ephrin receptor B forward pathway",3674,"ITGA2B"
"bioplanet_1308","Ephrin receptor B forward pathway",3690,"ITGB3"
"bioplanet_1308","Ephrin receptor B forward pathway",3845,"KRAS"
"bioplanet_1308","Ephrin receptor B forward pathway",3932,"LCK"
"bioplanet_1308","Ephrin receptor B forward pathway",4067,"LYN"
"bioplanet_1308","Ephrin receptor B forward pathway",4690,"NCK1"
"bioplanet_1308","Ephrin receptor B forward pathway",4893,"NRAS"
"bioplanet_1308","Ephrin receptor B forward pathway",5058,"PAK1"
"bioplanet_1308","Ephrin receptor B forward pathway",5290,"PIK3CA"
"bioplanet_1308","Ephrin receptor B forward pathway",5295,"PIK3R1"
"bioplanet_1308","Ephrin receptor B forward pathway",5594,"MAPK1"
"bioplanet_1308","Ephrin receptor B forward pathway",5595,"MAPK3"
"bioplanet_1308","Ephrin receptor B forward pathway",5599,"MAPK8"
"bioplanet_1308","Ephrin receptor B forward pathway",5604,"MAP2K1"
"bioplanet_1308","Ephrin receptor B forward pathway",5747,"PTK2"
"bioplanet_1308","Ephrin receptor B forward pathway",5783,"PTPN13"
"bioplanet_1308","Ephrin receptor B forward pathway",5829,"PXN"
"bioplanet_1308","Ephrin receptor B forward pathway",5879,"RAC1"
"bioplanet_1308","Ephrin receptor B forward pathway",5906,"RAP1A"
"bioplanet_1308","Ephrin receptor B forward pathway",5908,"RAP1B"
"bioplanet_1308","Ephrin receptor B forward pathway",5921,"RASA1"
"bioplanet_1308","Ephrin receptor B forward pathway",5998,"RGS3"
"bioplanet_1308","Ephrin receptor B forward pathway",6093,"ROCK1"
"bioplanet_1308","Ephrin receptor B forward pathway",6237,"RRAS"
"bioplanet_1308","Ephrin receptor B forward pathway",6416,"MAP2K4"
"bioplanet_1308","Ephrin receptor B forward pathway",6453,"ITSN1"
"bioplanet_1308","Ephrin receptor B forward pathway",6464,"SHC1"
"bioplanet_1308","Ephrin receptor B forward pathway",6714,"SRC"
"bioplanet_1308","Ephrin receptor B forward pathway",6885,"MAP3K7"
"bioplanet_1308","Ephrin receptor B forward pathway",7018,"TF"
"bioplanet_1308","Ephrin receptor B forward pathway",7074,"TIAM1"
"bioplanet_1308","Ephrin receptor B forward pathway",7525,"YES1"
"bioplanet_1308","Ephrin receptor B forward pathway",7852,"CXCR4"
"bioplanet_1308","Ephrin receptor B forward pathway",8440,"NCK2"
"bioplanet_1308","Ephrin receptor B forward pathway",8867,"SYNJ1"
"bioplanet_1308","Ephrin receptor B forward pathway",8976,"WASL"
"bioplanet_1308","Ephrin receptor B forward pathway",8997,"KALRN"
"bioplanet_1308","Ephrin receptor B forward pathway",9448,"MAP4K4"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",387,"RHOA"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",960,"CD44"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",998,"CDC42"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",1147,"CHUK"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",2185,"PTK2B"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",2353,"FOS"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",2934,"GSN"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",3611,"ILK"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",3685,"ITGAV"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",3690,"ITGB3"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",3725,"JUN"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",4214,"MAP3K1"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",4313,"MMP2"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",4318,"MMP9"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",4790,"NFKB1"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",4792,"NFKBIA"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5290,"PIK3CA"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5295,"PIK3R1"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5328,"PLAU"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5594,"MAPK1"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5595,"MAPK3"
"bioplanet_1309","Alpha-V beta-3 integrin/OPN pathway",5599,"MAPK8"
